A list of food places I have tried or have been recommended to me (or I saw on Instagram and decided I should try at some point). Some of the places have notes describing the source of the recommendation and specific dishes you should try. Use at your own discretion

Title,Note,URL,Tags,Comment
MOGMOG,"Fresh fish for reasonable prices, mubereats on insta",https://www.google.com/maps/place/MOGMOG/data=!4m2!3m1!1s0x89c25961527a5f3f:0xecc9c61cd4272f4,,
Piccolo Buco (NO PRENOTAZIONI-NO RESERVATIONS),,https://www.google.com/maps/place/Piccolo+Buco+(NO+PRENOTAZIONI-NO+RESERVATIONS)/data=!4m2!3m1!1s0x132f61acc58661e3:0x8217414b32eca6fc,,
Mazzola Bakery,I saw the Lars bread on instagram and I’m intrigued ,https://www.google.com/maps/place/Mazzola+Bakery/data=!4m2!3m1!1s0x89c25a5be21110a9:0x57c510d0c3f664d,,
Fried Dumpling,,https://www.google.com/maps/place/Fried+Dumpling/data=!4m2!3m1!1s0x89c25a26c1f87d3d:0x8269486a3c81a6b6,,
Buba Bureka,,https://www.google.com/maps/place/Buba+Bureka/data=!4m2!3m1!1s0x89c2595d28704213:0x9dd37041fef1797e,,
Kabab Cafe,,https://www.google.com/maps/place/Kabab+Cafe/data=!4m2!3m1!1s0x89c25f6a790c7947:0x31f65b52aa140385,,
Alnour النور,,https://www.google.com/maps/place/Alnour+%D8%A7%D9%84%D9%86%D9%88%D8%B1%E2%80%AD/data=!4m2!3m1!1s0x89c25f3fc78b752f:0xbfb5adadcece92f4,,
Sami's Kabab House,,https://www.google.com/maps/place/Sami's+Kabab+House/data=!4m2!3m1!1s0x89c25f327d4efea7:0x4c5e15dd97ef3a3d,,
King of Falafel & Shawarma,,https://www.google.com/maps/place/King+of+Falafel+%26+Shawarma/data=!4m2!3m1!1s0x89c25f3730ee6ad5:0x10302d726fb1a0c8,,
Little Morocco,,https://www.google.com/maps/place/Little+Morocco/data=!4m2!3m1!1s0x89c25f6a6eee5f31:0xa29f9fa04fa2ffdc,,
Dea Burek,,https://www.google.com/maps/place/Dea+Burek/data=!4m2!3m1!1s0x89c2f5048b7983dd:0xc497279223813408,,
Arthur Avenue Retail Market,,https://www.google.com/maps/place/Arthur+Avenue+Retail+Market/data=!4m2!3m1!1s0x89c2f4874335cded:0x87011fd99b375fb5,,
Luna Cafe,,https://www.google.com/maps/place/Luna+Cafe/data=!4m2!3m1!1s0x89c2f480c6309c69:0x626d47b5cfd9fed5,,
Gino's Pastry Shop & Cafe,Canola,https://www.google.com/maps/place/Gino's+Pastry+Shop+%26+Cafe/data=!4m2!3m1!1s0x89c2f480ba969c61:0x5f2e56e4b29c36e6,,
Elbow Bread,"Robert Sietsema tweeted a knish

KM: I had the onion bialy, dough was surprisingly good. Other things looked cool, will go back",https://www.google.com/maps/place/Elbow+Bread/data=!4m2!3m1!1s0x89c25b0073d873d7:0xbb52878185864442,,
Atoboy,,https://www.google.com/maps/place/Atoboy/data=!4m2!3m1!1s0x89c259a7bd69ec67:0xcbdf16685f285b19,,
Red Hook Tavern,,https://www.google.com/maps/place/Red+Hook+Tavern/data=!4m2!3m1!1s0x89c25b9495de42bf:0xdfa3fb7f5aea4bad,,
Shukette,,https://www.google.com/maps/place/Shukette/data=!4m2!3m1!1s0x89c259a8a3d9a6b9:0xa91f343a1ae86384,,
Cheong Fun Cart,,https://www.google.com/maps/place/Cheong+Fun+Cart/data=!4m2!3m1!1s0x89c2598821d49b3b:0x32e876eec64f0086,,
Jin Mei Dumpling,,https://www.google.com/maps/place/Jin+Mei+Dumpling/data=!4m2!3m1!1s0x89c25a267187f46f:0x2b1202c2fc52dab5,,
Raku,KM: very nice udon,https://www.google.com/maps/place/Raku/data=!4m2!3m1!1s0x89c2596cd01077a3:0xa97c11b20f1fe952,,
Kossar's Bagels & Bialys,"They have bialy which is nice, but nothing is super exciting",https://www.google.com/maps/place/Kossar's+Bagels+%26+Bialys/data=!4m2!3m1!1s0x89c25980ab036a71:0x78f4f458e7553b14,,
ניבו גריל בר,מלא אנשים המליצו. קבב מצוין.,https://www.google.com/maps/place/%D7%A0%D7%99%D7%91%D7%95+%D7%92%D7%A8%D7%99%D7%9C+%D7%91%D7%A8%E2%80%AD/data=!4m2!3m1!1s0x151d4de2f8cd70a1:0x2d43cc14e0748f1,,
Carnitas Ramirez,"KM: nice place, they have some unique parts of the pig being used. not for a long sit down",https://www.google.com/maps/place/Carnitas+Ramirez/data=!4m2!3m1!1s0x89c2590050d251e3:0xd0a2838a932ab585,,
Apollo Bagels,KM: so much hype everywhere. I guess it's OK,https://www.google.com/maps/place/Apollo+Bagels/data=!4m2!3m1!1s0x89c259006b5f41ef:0x87200d2c9acee1d0,,
Barney Greengrass,KM: you classic jewish food. Latkes were fresh and great,https://www.google.com/maps/place/Barney+Greengrass/data=!4m2!3m1!1s0x89c258847b7adf67:0x1056c24e6d2e41da,,
Eight Jane,KM: get the Jiang bin,https://www.google.com/maps/place/Eight+Jane/data=!4m2!3m1!1s0x89c2600fcf9f8e31:0x42c04f3c63a2bf5f,,
Donburiya,"Eater.

KM: great food, relatively cheap. Nice option for casual dinner",https://www.google.com/maps/place/Donburiya/data=!4m2!3m1!1s0x89c258f8020018dd:0x90189f08baf527b4,,
Margon,"KM: not particularly exciting, and not cheap, but better than most tourist traps in the area",https://www.google.com/maps/place/Margon/data=!4m2!3m1!1s0x89c2585584d5cfdb:0x47e8c88352a4028a,,
Golden Mall 黄金商场,"KM: lots of options, everything we tried was great.",https://www.google.com/maps/place/Golden+Mall+%E9%BB%84%E9%87%91%E5%95%86%E5%9C%BA/data=!4m2!3m1!1s0x89c261015339c01f:0x457706a501736d64,,
Original Cake 源味本鋪,"Oferron

KM: great cheesecake, amazing egg tart",https://www.google.com/maps/place/Original+Cake+%E6%BA%90%E5%91%B3%E6%9C%AC%E9%8B%AA/data=!4m2!3m1!1s0x89c261f13e890033:0xe54bc68931077602,,
Roti Roll (Bombay Frankie),KM: great street food. basically take-out only,https://www.google.com/maps/place/Roti+Roll+(Bombay+Frankie)/data=!4m2!3m1!1s0x89c2f63cb9917529:0x29ca114bc7587767,,
Kiki's,"Bar Luzon

KM: great great greek food. everything I tried was good, but the lemon potatoes were *great*",https://www.google.com/maps/place/Kiki's/data=!4m2!3m1!1s0x89c25a28f45aed0f:0x1edb7a4bfca2349d,,
Sweet Chick,Aya Yadlin: good vegan breakfast,https://www.google.com/maps/place/Sweet+Chick/data=!4m2!3m1!1s0x89c259173e11d875:0x6ac56fd7dc8f46ae,,
Sweet Chick,Aya Yadlin: good vegan breakfast,https://www.google.com/maps/place/Sweet+Chick/data=!4m2!3m1!1s0x89c25983dd44602d:0x337f1754b3016187,,
Pranakhon,Guido,https://www.google.com/maps/place/Pranakhon/data=!4m2!3m1!1s0x89c259c29d3f6979:0xa75b49602df01d5,,
Rosso,Guido,https://www.google.com/maps/place/Rosso/data=!4m2!3m1!1s0x89c25900297b3691:0x4855c26338676647,,
Jin Ramen Upper West Side,"Nice, not amazing",https://www.google.com/maps/place/Jin+Ramen+Upper+West+Side/data=!4m2!3m1!1s0x89c25885df50bd73:0xb66fad7f5d61101,,
Chongqing Lao Zao 重慶老灶,,https://www.google.com/maps/place/Chongqing+Lao+Zao+%E9%87%8D%E6%85%B6%E8%80%81%E7%81%B6/data=!4m2!3m1!1s0x89c261f1d59189bb:0x91595bcba72e85f7,,
游子老鸭粉丝馆 Yozi,"Eater, Chive pocket",https://www.google.com/maps/place/%E6%B8%B8%E5%AD%90%E8%80%81%E9%B8%AD%E7%B2%89%E4%B8%9D%E9%A6%86+Yozi/data=!4m2!3m1!1s0x89c26011c400fe3d:0xb37dbb29429d8873,,
Yuyuelongmen,"Eater, pig's feet",https://www.google.com/maps/place/Yuyuelongmen/data=!4m2!3m1!1s0x89c2610029196b07:0xfee699d63875be80,,
New World Mall,,https://www.google.com/maps/place/New+World+Mall/data=!4m2!3m1!1s0x89c26011e0dc38c1:0x2c054b5606e54f7d,,
Hindu Temple Canteen,Youtube,https://www.google.com/maps/place/Hindu+Temple+Canteen/data=!4m2!3m1!1s0x89c2603fbebd682b:0xbf191efa40922499,,
Ming Wei 铭味,"Youtube, pork burger and bao.",https://www.google.com/maps/place/Ming+Wei+%E9%93%AD%E5%91%B3/data=!4m2!3m1!1s0x89c2610f3a7efb55:0xb5de6b8aadf1e982,,
Mojoilla Fresh,,https://www.google.com/maps/place/Mojoilla+Fresh/data=!4m2!3m1!1s0x89c26011c3826cb5:0xb1fea9258d41169c,,
Peking Duck Sandwich Stall,,https://www.google.com/maps/place/Peking+Duck+Sandwich+Stall/data=!4m2!3m1!1s0x89c2600e1adc3c91:0x5fbc168c877fca38,,
Lhasa Fast Food,"Haven't tried yet, saw on youtube",https://www.google.com/maps/place/Lhasa+Fast+Food/data=!4m2!3m1!1s0x89c25f06d625dbef:0x2ff0249e7d021ac4,,
Menkoi Sato,KM: GREAT ramen,https://www.google.com/maps/place/Menkoi+Sato/data=!4m2!3m1!1s0x89c259660f14f8f3:0x1a545b8da9224bcb,,
Taco Mahal,Noah,https://www.google.com/maps/place/Taco+Mahal/data=!4m2!3m1!1s0x89c259939e98e71b:0x4d4ea6942d64831e,,
Miznon,"Reasonable pita in nyc, which is a lot. Great for non-Israelis",https://www.google.com/maps/place/Miznon/data=!4m2!3m1!1s0x89c259bf5c1654f1:0xfe3413ce38f637bf,,
Rutt's Hut,"Iconic dogs (insta), ",https://www.google.com/maps/place/Rutt's+Hut/data=!4m2!3m1!1s0x89c2f8b2d5c6caf1:0xac5233c90b96a4a1,,
Tsumo UWS,"The west side rag, seems like an affordable omakase",https://www.google.com/maps/place/Tsumo+UWS/data=!4m2!3m1!1s0x89c2f7096b4b4b69:0x6645ad7ebdea4d8f,,
Karakatta,"Vegan/vegetarian alternatives in particular, not sure about everything else
(Adik, Twitter)",https://www.google.com/maps/place/Karakatta/data=!4m2!3m1!1s0x89c25991bb90019f:0x41c9212bc3dde6d2,,
David's Brisket House,"Yosit, jewish deli food for reasonable prices",https://www.google.com/maps/place/David's+Brisket+House/data=!4m2!3m1!1s0x89c25b9ae70910b9:0x4c5ad53616de6ba8,,
Galit,"מישלן ים תיכוני, הומלץ בטוויטר",https://www.google.com/maps/place/Galit/data=!4m2!3m1!1s0x880fd3e5491ab8df:0xc128d433c8fb6fe0,,
Moshe's falafel,Uws instagram,https://www.google.com/maps/place/Moshe's+falafel/data=!4m2!3m1!1s0x89c25959d7c169a5:0xc1678e6742debed0,,
19 Cleveland,בר אמרה שזה הסביח הכי טוב בעיר,https://www.google.com/maps/place/19+Cleveland/data=!4m2!3m1!1s0x89c25900806c2279:0xa860ba89164374ee,,
Salinas Restaurant,Hadar A. recommended the octopus,https://www.google.com/maps/place/Salinas+Restaurant/data=!4m2!3m1!1s0x89c259b92fa3c71d:0xb8dbc9965cf2d536,,
Radio Bakery,"EAter, everything focciacia",https://www.google.com/maps/place/Radio+Bakery/data=!4m2!3m1!1s0x89c259f7069ad989:0x7eadffe63191e6a5,,
Semma,"Bar luzon
one star",https://www.google.com/maps/place/Semma/data=!4m2!3m1!1s0x89c259b83bb399c5:0x85e1948bb3e567c7,,
Mikaku Sushi,Went with Yosi,https://www.google.com/maps/place/Mikaku+Sushi/data=!4m2!3m1!1s0x89c25988c300dea7:0xdfe670c5afdb323d,,
Moon Kee Restaurant,Ofer and Ariel,https://www.google.com/maps/place/Moon+Kee+Restaurant/data=!4m2!3m1!1s0x89c2f7778a67ea31:0xac8997229de74259,,
Mama Louisa's,"artichoke hero
https://www.bonappetit.com/story/artichoke-parm-history-new-york",https://www.google.com/maps/place/Mama+Louisa's/data=!4m2!3m1!1s0x89c25b65641e0ef7:0x41f937eeb3d2225c,,
Schaller's Stube Sausage Bar,NYT,https://www.google.com/maps/place/Schaller's+Stube+Sausage+Bar/data=!4m2!3m1!1s0x89c258bba426826d:0xb1e9d37433d0ae4a,,
Raku,חמוד אבל לא מדהים,https://www.google.com/maps/place/Raku/data=!4m2!3m1!1s0x89c2588eb7012ed5:0xf4db55acf9b5b4ac,,
Jue Wei BBQ Cart,,https://www.google.com/maps/place/Jue+Wei+BBQ+Cart/data=!4m2!3m1!1s0x89c261a8c2cb0b59:0xabc65fc600e5f776,,
Nan Xiang Soup Dumplings - Flushing,,https://www.google.com/maps/place/Nan+Xiang+Soup+Dumplings+-+Flushing/data=!4m2!3m1!1s0x89c2600e5c0c3e57:0x24af49e7e7726484,,
Corner 28,ask for ginger scallion sauce,https://www.google.com/maps/place/Corner+28/data=!4m2!3m1!1s0x89c2600c872f1ab9:0xd31a312fe6ac9391,,
Molly Tea 茉莉奶白,,https://www.google.com/maps/place/Molly+Tea+%E8%8C%89%E8%8E%89%E5%A5%B6%E7%99%BD/data=!4m2!3m1!1s0x89c261006d96edcb:0xedc025c998b4275,,
Maxi's Noodle,,https://www.google.com/maps/place/Maxi's+Noodle/data=!4m2!3m1!1s0x89c2619df7cda397:0x9ad254469f24deb0,,
Joe’s Steam Rice Roll,,https://www.google.com/maps/place/Joe%E2%80%99s+Steam+Rice+Roll/data=!4m2!3m1!1s0x89c26011cb0f8c5b:0x3c0c9978439774a6,,
New Lake Pavilion,,https://www.google.com/maps/place/New+Lake+Pavilion/data=!4m2!3m1!1s0x89c2606f50d57779:0x340cf570f56be0b,,
Kissena Cafe,,https://www.google.com/maps/place/Kissena+Cafe/data=!4m2!3m1!1s0x89c2605cde177347:0x32c4dd0e04ce53a9,,
Pho Maiden Lane,Haven’t tried yet,https://www.google.com/maps/place/Pho+Maiden+Lane/data=!4m2!3m1!1s0x89c25b0075c61a69:0x88491412f8c29e2d,,
Shinzo Omakase,,https://www.google.com/maps/place/Shinzo+Omakase/data=!4m2!3m1!1s0x89c25983447b889d:0xb3c36453b4d1f8f8,,
Lucia Alimentari,Instagram,https://www.google.com/maps/place/Lucia+Alimentari/data=!4m2!3m1!1s0x89c25b00751cf9c1:0x4032345c732d8c70,,
OMG Shawarma,,https://www.google.com/maps/place/OMG+Shawarma/data=!4m2!3m1!1s0x89c259000f6e41cd:0x3f458a8b9d84d962,,
Son del North,"EaterNY, take grilled stake",https://www.google.com/maps/place/Son+del+North/data=!4m2!3m1!1s0x89c259579b21ca5d:0x5f6618b7bf920ffb,,
Rowdy Rooster - East Village,Good sandwich (Bnaya),https://www.google.com/maps/place/Rowdy+Rooster+-+East+Village/data=!4m2!3m1!1s0x89c2597fe68c8f9b:0xda5625219c34576a,,
Tacos El Bronco,Tor Tsuk ,https://www.google.com/maps/place/Tacos+El+Bronco/data=!4m2!3m1!1s0x89c25ac6f0067ccd:0xf71152614aee9a3b,,
Calabria Pork Store,,https://www.google.com/maps/place/Calabria+Pork+Store/data=!4m2!3m1!1s0x89c2f4875edce633:0x2c544e3ebba77c2f,,
Shawarma Bay,"Instagram, mubereats ",https://www.google.com/maps/place/Shawarma+Bay/data=!4m2!3m1!1s0x89c259368c15894f:0x3a4b7902a3a108b2,,
Shoo Shoo Nolita,,https://www.google.com/maps/place/Shoo+Shoo+Nolita/data=!4m2!3m1!1s0x89c259e6412c1263:0xf03471ada5780d6b,,
Zorba,,https://www.google.com/maps/place/Zorba/data=!4m2!3m1!1s0x151d3fbd4a2e0d2f:0xbb8c58dbda6baee8,,
Super Taste,"From instagram, fried dumplings",https://www.google.com/maps/place/Super+Taste/data=!4m2!3m1!1s0x89c25a2867d11da1:0xf6be49a877751fc1,,
Deluxe Green Bo,try soup dumplings,https://www.google.com/maps/place/Deluxe+Green+Bo/data=!4m2!3m1!1s0x89c25a27041bda07:0x17064f117d3b8efc,,
Tasty Dumpling,,https://www.google.com/maps/place/Tasty+Dumpling/data=!4m2!3m1!1s0x89c25a26dfa3a383:0x65e91ab05b8238c0,,
Keki Modern Cakes,cupofTJ video for asian dessert,https://www.google.com/maps/place/Keki+Modern+Cakes/data=!4m2!3m1!1s0x89c25a2774a7b573:0x72861c723400246e,,
Joey Bats Café at The Essex Market,YouTube gusto films,https://www.google.com/maps/place/Joey+Bats+Caf%C3%A9+at+The+Essex+Market/data=!4m2!3m1!1s0x89c25987a1cf3a07:0x5275bbe4f82e5077,,
Lava Shawarma NYC,YouTube gusto,https://www.google.com/maps/place/Lava+Shawarma+NYC/data=!4m2!3m1!1s0x89c259d42ef3374d:0x1306df0518cf67d2,,
Doughnut Plant,"YouTube tour, mentioned cream brûlée donut",https://www.google.com/maps/place/Doughnut+Plant/data=!4m2!3m1!1s0x89c25a2a074b26d9:0x5d638c1617230de6,,
Joe's Home of Soup Dumplings,נועם הבת המליצה על סופ דמפלינגס,https://www.google.com/maps/place/Joe's+Home+of+Soup+Dumplings/data=!4m2!3m1!1s0x89c2598bfa75edb5:0x4542764d1a70d87b,,
Frena,fancy Israeli,https://www.google.com/maps/place/Frena/data=!4m2!3m1!1s0x89c2599cf3e576af:0x3eb1f0ae46743934,,
Hummus Place,"חומוס סביר, מחירים של אמריקה",https://www.google.com/maps/place/Hummus+Place/data=!4m2!3m1!1s0x89c258899c982749:0xbeac01eb8d9041b4,,
Bustan NYC,אפי פוקס,https://www.google.com/maps/place/Bustan+NYC/data=!4m2!3m1!1s0x89c25885cc11ff93:0x3ff2752820ced6f7,,
Mellow Yellow,"בורקסים ושיט ישראלי, קבוצת ישראילם בניו יורק",https://www.google.com/maps/place/Mellow+Yellow/data=!4m2!3m1!1s0x89c258baa9e7c11f:0xc1e0d69e5181a4d3,,
West Rice Roll King 西关肠粉王,Rice roll with different toppings. Roast pork was nice. Pretty cheap.,https://www.google.com/maps/place/West+Rice+Roll+King+%E8%A5%BF%E5%85%B3%E8%82%A0%E7%B2%89%E7%8E%8B/data=!4m2!3m1!1s0x89c25b474b69cabf:0x4eed938460af7dae,,
Wah Fung No.1 Fast Food,,https://www.google.com/maps/place/Wah+Fung+No.1+Fast+Food/data=!4m2!3m1!1s0x89c25987ffa99e09:0xfbce3ee954c0d58a,,
Essex Market,,https://www.google.com/maps/place/Essex+Market/data=!4m2!3m1!1s0x89c25980cf9dfced:0xf5403993386ea197,,
Grand Street Skewer Cart,,https://www.google.com/maps/place/Grand+Street+Skewer+Cart/data=!4m2!3m1!1s0x89c25987eb9a8bd9:0xfc6e7f366e91771,,
King Dumplings,,https://www.google.com/maps/place/King+Dumplings/data=!4m2!3m1!1s0x89c25b53a5ad45c1:0x24b7f9c31a2a7615,,
Cafe Himalaya,,https://www.google.com/maps/place/Cafe+Himalaya/data=!4m2!3m1!1s0x89c259839bade093:0xa9c4f5f29991e3a6,,
To Laiko,"יווני, סוג של בורקס",https://www.google.com/maps/place/To+Laiko/data=!4m2!3m1!1s0x89c25f48f19c5683:0x9ed6537d3957d06a,,
Duzan,"אחלה חומוס, דרוזים",https://www.google.com/maps/place/Duzan/data=!4m2!3m1!1s0x89c25f3efc913185:0xe5826828fc71b688,,
Christos Souvlaki Stand,אחלה שיפוד,https://www.google.com/maps/place/Christos+Souvlaki+Stand/data=!4m2!3m1!1s0x89c25f70ed08e2eb:0xebaf42e95156c977,,
Al-Sham Sweets & Pastries,כנאםה,https://www.google.com/maps/place/Al-Sham+Sweets+%26+Pastries/data=!4m2!3m1!1s0x89c25f6a6e83873b:0x8da060db48e28ac0,,
Merguez and Frites,"מרגש מצוין, יש סלטה משוויה",https://www.google.com/maps/place/Merguez+and+Frites/data=!4m2!3m1!1s0x89c25fd82297af19:0x8368b60c7fe193d6,,
Mahmoud's Corner Halal Food Cart,אחלה שיפוד,https://www.google.com/maps/place/Mahmoud's+Corner+Halal+Food+Cart/data=!4m2!3m1!1s0x89c25f3b25e5532f:0x811f5daa1d912954,,
Dastarxan Kafe,"ke_noam:
הספר האוזבקי שלי אומר שהקבב הטוב בעיר במסעדה הזאת בקנסינגטון/מידווד",https://www.google.com/maps/place/Dastarxan+Kafe/data=!4m2!3m1!1s0x89c2453cc9c2e54d:0x18ff2693e028a102,,
Supra Factor NYC - Ezra’s Falafel,המלצה מקבוצת ישראלים בניו יורק,https://www.google.com/maps/place/Supra+Factor+NYC+-+Ezra%E2%80%99s+Falafel/data=!4m2!3m1!1s0x89c2f73a21d44641:0xa613315c35aaa7c5,,
Miriam,"ריצ'רד המליץ, התפריט נראה לא רע",https://www.google.com/maps/place/Miriam/data=!4m2!3m1!1s0x89c259f1640ef1f1:0x8ff4b4e0c739c00d,,
Mắm,חבר של אלסיו המליץ,https://www.google.com/maps/place/M%E1%BA%AFm/data=!4m2!3m1!1s0x89c2598afb66b49d:0x10972d2d28f5c8ec,,
Japan Village,,https://www.google.com/maps/place/Japan+Village/data=!4m2!3m1!1s0x89c25abf14eaaaab:0x78530e98b3cc75f2,,
Toti توتي,,https://www.google.com/maps/place/Toti+%D8%AA%D9%88%D8%AA%D9%8A%E2%80%AD/data=!4m2!3m1!1s0x151c4fd34e1578f5:0x3ba19c0aac0e7adb,,
"אילוז דגים בע""מ",,https://www.google.com/maps/place/%D7%90%D7%99%D7%9C%D7%95%D7%96+%D7%93%D7%92%D7%99%D7%9D+%D7%91%D7%A2%22%D7%9E%E2%80%AD/data=!4m2!3m1!1s0x15026664a94bbc27:0x1d9eea786756bad8,,
Empire Szechuan,"סתיו וחן המליצו
מנות גדולות יחסית בזול",https://www.google.com/maps/place/Empire+Szechuan/data=!4m2!3m1!1s0x89c2588ad856d3f5:0x9549a179f0ee8a33,,
Saigon Shack,בן דוד של סתיו המליץ,https://www.google.com/maps/place/Saigon+Shack/data=!4m2!3m1!1s0x89c25992279cb0a7:0x47c6705638de9109,,
Monsieur Vo,אלסיו המליץ על הטרטר ,https://www.google.com/maps/place/Monsieur+Vo/data=!4m2!3m1!1s0x89c2598039b99e8b:0x2458e8bac7d1f22,,
Mike's Pastry,Canolli?,https://www.google.com/maps/place/Mike's+Pastry/data=!4m2!3m1!1s0x89e2a8354a3149b3:0xae43e856bd3d5deb,,
Sake Bar Decibel,"נתנאל ומעיין המליצו, בעיקר שתיה אבל אוכל טוב גם",https://www.google.com/maps/place/Sake+Bar+Decibel/data=!4m2!3m1!1s0x89c2599c6f5276fb:0xb5c170a3408fbd0d,,
Vareniks,גילגוטקין,https://www.google.com/maps/place/Vareniks/data=!4m2!3m1!1s0x151dbbf785da9319:0x5c81ba2355659d2,,
Misi,,https://www.google.com/maps/place/Misi/data=!4m2!3m1!1s0x89c259fa53acb4c3:0x75e745e94a922113,,
Soft Swerve Ice Cream,"bar luzon
ube ice cream",https://www.google.com/maps/place/Soft+Swerve+Ice+Cream/data=!4m2!3m1!1s0x89c259870dc684ab:0x4e56d7e2f5f179ad,,
Kuih Cafe,"Bar Luzon
ממתקים מלזיים
פתוח שישי-ראשון",https://www.google.com/maps/place/Kuih+Cafe/data=!4m2!3m1!1s0x89c25b216a547443:0xff81dd8a27df0d7e,,
Michaeli Bakery,,https://www.google.com/maps/place/Michaeli+Bakery/data=!4m2!3m1!1s0x89c25b17ba131fdd:0x9da73f04de094f86,,
Mah-Ze-Dahr Bakery,Bar Luzon,https://www.google.com/maps/place/Mah-Ze-Dahr+Bakery/data=!4m2!3m1!1s0x89c259ce57e5b195:0x73eb5e61969f1854,,
Mah-Ze-Dahr Bakery,Bar Luzon,https://www.google.com/maps/place/Mah-Ze-Dahr+Bakery/data=!4m2!3m1!1s0x89c25b3f48f2b553:0x6cb9bc5433e119cf,,
Raku,"Bar Luzon
Udon",https://www.google.com/maps/place/Raku/data=!4m2!3m1!1s0x89c2599cd02ee1f1:0x6716c1f123435a34,,
Mountain House Manhattan 川山甲,Bar Luzon,https://www.google.com/maps/place/Mountain+House+Manhattan+%E5%B7%9D%E5%B1%B1%E7%94%B2/data=!4m2!3m1!1s0x89c2599c79b00001:0xef65378399982a9b,,
CheLi Manhattan 浙里,Bar Luzon,https://www.google.com/maps/place/CheLi+Manhattan+%E6%B5%99%E9%87%8C/data=!4m2!3m1!1s0x89c259198f38b99f:0xeadffcdd1f0d3984,,
Ogawa,"Bar Luzon
Sushi",https://www.google.com/maps/place/Ogawa/data=!4m2!3m1!1s0x89c2599ad0b04783:0xf3a4d5fd21e3cab6,,
Patisserie Fouet,"Bar Luzon
פיוז'ן צרפתי יפני (מתוקים בעיקר)",https://www.google.com/maps/place/Patisserie+Fouet/data=!4m2!3m1!1s0x89c25975856efc13:0x58e371fea0d5e7e9,,
Xi'an Famous Foods 西安名吃,"Bar Luzon:
Xian's famous foods - הכל אבל הכי את סלט הסייטן (A5)",https://www.google.com/maps/place/Xi'an+Famous+Foods+%E8%A5%BF%E5%AE%89%E5%90%8D%E5%90%83/data=!4m2!3m1!1s0x89c25a2654a645e1:0x6b747430d30b373c,,
Xi'an Famous Foods 西安名吃,"Bar Luzon:
Xian's famous foods - הכל אבל הכי את סלט הסייטן (A5)",https://www.google.com/maps/place/Xi'an+Famous+Foods+%E8%A5%BF%E5%AE%89%E5%90%8D%E5%90%83/data=!4m2!3m1!1s0x89c25983b2c2cc5d:0x57dd52edcaf34e0a,,
Madame Vo,"Bar Luzon
ויאטנמי, פו צמחוני מומלץ",https://www.google.com/maps/place/Madame+Vo/data=!4m2!3m1!1s0x89c2599c4c8416a9:0xde39d305acb04e8a,,
Thai Diner,Bar Luzon,https://www.google.com/maps/place/Thai+Diner/data=!4m2!3m1!1s0x89c259e1eb6b2143:0xf8ef42b02bc96daf,,
The Hungarian Pastry Shop,"Bar Luzon:
The Hungarian pastry shop - מאפים הונגריים (המאפים חמודים והווייב מושלם)",https://www.google.com/maps/place/The+Hungarian+Pastry+Shop/data=!4m2!3m1!1s0x89c2f63ced084f27:0x5ddc85ac8e74967b,,
Miss Lily's 7A Cafe,"Bar Luzon:
אוכל ג'מייקני (צלעות חזיר מעולות",https://www.google.com/maps/place/Miss+Lily's+7A+Cafe/data=!4m2!3m1!1s0x89c2599d4facc6cf:0xa42eda0c257cd184,,
Balthazar,"Bar Luzon:
Balthazar - מאפים צרפתיים וכריכים (המאפיה, לא המסעדה)",https://www.google.com/maps/place/Balthazar/data=!4m2!3m1!1s0x89c259892cccb7b7:0xbf8343b3f54c1b09,,
Beron Beron,Bar Luzon,https://www.google.com/maps/place/Beron+Beron/data=!4m2!3m1!1s0x89c2599d973fe4e7:0xe7fefd34d50948aa,,
Ippudo 5th Avenue,"Bar Luzon
Ippudo - ראמן
(אני מאוד אוהבת את הראמן הצמחוני שלהם עם ביצה, והכי חשוב - vegetable bun מעולה עם חציל)",https://www.google.com/maps/place/Ippudo+5th+Avenue/data=!4m2!3m1!1s0x89c258ffb16451bf:0x410a4f43b0eb6416,,
Absolute Bagels,"Bar Luzon:
(קונים בייגל וקפה, והולכים לשבת בטיילת שמעל ההאדסון - בקו ישר מערבה מהבייגל!)",https://www.google.com/maps/place/Absolute+Bagels/data=!4m2!3m1!1s0x89c2f63b33ef6d2d:0xc0c3585923a7de1a,,
Via Carota,Bar Luzon,https://www.google.com/maps/place/Via+Carota/data=!4m2!3m1!1s0x89c259937f4eb1af:0xe49ad5dc628370bb,,
Her Name is Han,Bar Luzon,https://www.google.com/maps/place/Her+Name+is+Han/data=!4m2!3m1!1s0x89c259a86c481529:0xa094152f17b20f06,,
Prince Tea House East Village,tea time but with asian vibes,https://www.google.com/maps/place/Prince+Tea+House+East+Village/data=!4m2!3m1!1s0x89c259a67dd76533:0xd22fa7338863b324,,
uluh,חציל מרגש (בר לוזון),https://www.google.com/maps/place/uluh/data=!4m2!3m1!1s0x89c25976bbe022d1:0x91b483480644b923,,
"32°55'14.7""N 35°04'09.2""E",שיפוד בפיתה שנתנאל בולג אמר,"https://www.google.com/maps/search/32.9207509,35.0692254",,
Cotenna,"מי שמחפש המלצות בחיים האלו, מסעדת Cotenna במנהטן. איטלקית, קטנה מאוד, לא יקרה בכלל ואוכל מאוד מאוד טעים.

(רחמני)",https://www.google.com/maps/place/Cotenna/data=!4m2!3m1!1s0x89c25992887463ff:0x5170ae6bdb9863f6,,
